commit,path,add,del,arch,subsys,topdir
f118b5755a57ce61f64dc363a33b97ee428ffbd7,src/arch/arm/regs/misc.hh,450.0,1.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/isa.cc,6.0,4.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/isa.hh,6.0,7.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/isa/formats/aarch64.isa,4.0,4.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/isa/formats/misc.isa,47.0,45.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/isa/insts/data64.isa,1.0,1.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/kvm/armv8_cpu.cc,1.0,1.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/regs/misc.cc,49.0,46.0,arm,arch,src
167cf8637512ecf3cbc2a2f9fb4b2a996ca43141,src/arch/arm/regs/misc.hh,34.0,36.0,arm,arch,src
5f67c7e54df7fc461db62a06ea9431591f4ae9a0,src/arch/arm/regs/misc.cc,87.0,0.0,arm,arch,src
5f67c7e54df7fc461db62a06ea9431591f4ae9a0,src/arch/arm/regs/misc.hh,63.0,1.0,arm,arch,src
79cbb0a668c9be530a888a89c3b940b285896b24,src/arch/arm/regs/misc.cc,2.0,14.0,arm,arch,src
9bd4520b130509d1c651448c560c0d94d5fd8713,src/arch/arm/isa/insts/data64.isa,7.0,10.0,arm,arch,src
9bd4520b130509d1c651448c560c0d94d5fd8713,src/arch/arm/regs/misc.cc,10.0,61.0,arm,arch,src
9bd4520b130509d1c651448c560c0d94d5fd8713,src/arch/arm/regs/misc.hh,4.0,4.0,arm,arch,src
1c423ad7e6ba5d2398098e5a4545ffead2fb90e2,src/arch/arm/regs/misc.cc,55.0,96.0,arm,arch,src
1c423ad7e6ba5d2398098e5a4545ffead2fb90e2,src/arch/arm/regs/misc.hh,8.0,96.0,arm,arch,src
618d16d6fc8db33b62041e57077112ba782aa813,src/arch/amdgpu/vega/insts/op_encodings.cc,15.0,2.0,amdgpu,arch,src
23fadb7260475fe411e180b405d31c840525810d,src/dev/hsa/hsa_packet_processor.cc,0.0,8.0,,dev,src
ee75e19b8b3935b9de6187515ef43a47a6fd9a5a,src/gpu-compute/gpu_command_processor.hh,9.0,5.0,,gpu-compute,src
923d6c4081b08b685d51dc1ce772e22b71b09af0,configs/example/gpufs/hip_cookbook.py,1.0,0.0,,configs,configs
923d6c4081b08b685d51dc1ce772e22b71b09af0,configs/example/gpufs/hip_rodinia.py,1.0,0.0,,configs,configs
923d6c4081b08b685d51dc1ce772e22b71b09af0,configs/example/gpufs/hip_samples.py,1.0,0.0,,configs,configs
923d6c4081b08b685d51dc1ce772e22b71b09af0,configs/example/gpufs/vega10_kvm.py,1.0,0.0,,configs,configs
f2949f3d03b342d06294cb074606d8e42cec754e,src/dev/amdgpu/interrupt_handler.cc,8.0,0.0,,dev,src
5c7514c81ccdd796c1513537c3c9997c9dc9c330,src/arch/amdgpu/vega/insts/instructions.cc,1.0,1.0,amdgpu,arch,src
f65f5a8981464f7de00cee889d381fb6fa69fbed,src/arch/amdgpu/vega/insts/instructions.cc,13.0,14.0,amdgpu,arch,src
f65f5a8981464f7de00cee889d381fb6fa69fbed,src/dev/amdgpu/hwreg_defines.hh,75.0,0.0,,dev,src
f65f5a8981464f7de00cee889d381fb6fa69fbed,src/dev/amdgpu/pm4_packet_processor.cc,3.0,0.0,,dev,src
f65f5a8981464f7de00cee889d381fb6fa69fbed,src/gpu-compute/shader.hh,15.0,0.0,,gpu-compute,src
68115460d877f37c7d2e1b98393a83cba56dc815,src/dev/amdgpu/pm4_packet_processor.cc,10.0,0.0,,dev,src
68115460d877f37c7d2e1b98393a83cba56dc815,src/gpu-compute/shader.hh,14.0,0.0,,gpu-compute,src
942b71bf3a5a37ba0be515f37ca16715d960e000,configs/ruby/GPU_VIPER.py,15.0,0.0,,configs,configs
1666e6620a48335d30a9f22c21d715e85e1ae117,ext/sst/README.md,2.0,2.0,,ext,ext
936f1e8603d107b6bc3bbe9a7a5a5ea3d9b1a120,src/arch/arm/isa/insts/data64.isa,11.0,21.0,arm,arch,src
936f1e8603d107b6bc3bbe9a7a5a5ea3d9b1a120,src/arch/arm/regs/misc.cc,2.0,13.0,arm,arch,src
936f1e8603d107b6bc3bbe9a7a5a5ea3d9b1a120,src/arch/arm/regs/misc.hh,3.0,7.0,arm,arch,src
01a0685d75d6823c29b58ce6118f680ab43ff6f8,src/arch/arm/regs/misc.cc,15.0,5.0,arm,arch,src
5afff98ee9beb419cc4b805ed9a9534dec18cbb3,src/arch/arm/regs/misc_types.hh,5.0,0.0,arm,arch,src
34f9e3525ab2f4705db688a16c2806afc8bc7067,src/arch/arm/insts/misc64.cc,22.0,0.0,arm,arch,src
34f9e3525ab2f4705db688a16c2806afc8bc7067,src/arch/arm/insts/misc64.hh,4.0,0.0,arm,arch,src
ef2573bc9586ef3ead9cc2b9b2ffe0140132992b,src/arch/arm/insts/misc64.cc,2.0,726.0,arm,arch,src
ef2573bc9586ef3ead9cc2b9b2ffe0140132992b,src/arch/arm/insts/misc64.hh,2.0,21.0,arm,arch,src
ef2573bc9586ef3ead9cc2b9b2ffe0140132992b,src/arch/arm/isa/formats/aarch64.isa,1.0,2.0,arm,arch,src
ef2573bc9586ef3ead9cc2b9b2ffe0140132992b,src/arch/arm/isa/insts/data64.isa,3.0,6.0,arm,arch,src
ef2573bc9586ef3ead9cc2b9b2ffe0140132992b,src/arch/arm/regs/misc.cc,1035.0,19.0,arm,arch,src
ef2573bc9586ef3ead9cc2b9b2ffe0140132992b,src/arch/arm/regs/misc_types.hh,1.0,0.0,arm,arch,src
ef2573bc9586ef3ead9cc2b9b2ffe0140132992b,src/dev/arm/gic_v3_cpu_interface.hh,2.0,0.0,,dev,src
ce7448b53edf06565ba5b252e529d909483b4633,src/arch/arm/regs/misc.cc,0.0,12.0,arm,arch,src
c7b7314d8b941f65c4a9f06385aba1050924af88,src/arch/arm/regs/misc.cc,0.0,5.0,arm,arch,src
7c52b0d9af14dc52f32812cb372610754d8b4d15,src/arch/arm/regs/misc.cc,23.0,24.0,arm,arch,src
b7720a09952c8ecdf768603648c7e139876bf94b,src/arch/arm/regs/misc.cc,0.0,1.0,arm,arch,src
d18b9150081cf06e8be4ce25ea0e4666e2af7ad1,src/arch/arm/regs/misc.cc,25.0,34.0,arm,arch,src
5a65aae091447405f5cd52ec70f80aee7aecb030,src/arch/arm/isa/formats/aarch64.isa,1.0,12.0,arm,arch,src
e3ff57e4776a24f10ebc566b19ef6c8c9f8c6d29,src/arch/arm/isa/formats/aarch64.isa,18.0,18.0,arm,arch,src
7b1f05a34c338645ef908d5e85e0091b6d46ee7e,src/arch/arm/regs/misc.hh,3.0,2.0,arm,arch,src
7b1f05a34c338645ef908d5e85e0091b6d46ee7e,src/arch/arm/regs/vec.hh,11.0,6.0,arm,arch,src
7b1f05a34c338645ef908d5e85e0091b6d46ee7e,src/cpu/reg_class.hh,20.0,10.0,,cpu,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/arm/isa.cc,1.0,1.0,arm,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/arm/regs/cc.hh,2.0,2.0,arm,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/arm/regs/int.hh,2.0,2.0,arm,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/arm/regs/misc.hh,2.0,1.0,arm,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/arm/regs/vec.hh,5.0,3.0,arm,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/mips/isa.cc,7.0,4.0,mips,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/mips/regs/float.hh,2.0,2.0,mips,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/mips/regs/int.hh,2.0,2.0,mips,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/mips/regs/misc.hh,2.0,2.0,mips,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/power/isa.cc,5.0,4.0,power,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/power/regs/float.hh,2.0,2.0,power,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/power/regs/int.hh,2.0,2.0,power,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/power/regs/misc.hh,2.0,2.0,power,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/riscv/isa.cc,5.0,4.0,riscv,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/riscv/regs/float.hh,2.0,2.0,riscv,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/riscv/regs/int.hh,2.0,2.0,riscv,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/riscv/regs/misc.hh,2.0,2.0,riscv,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/sparc/isa.cc,5.0,4.0,sparc,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/sparc/regs/float.hh,2.0,2.0,sparc,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/sparc/regs/int.hh,2.0,2.0,sparc,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/sparc/regs/misc.hh,2.0,2.0,sparc,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/x86/isa.cc,4.0,3.0,x86,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/x86/regs/ccr.hh,2.0,2.0,x86,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/x86/regs/float.hh,2.0,2.0,x86,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/x86/regs/int.hh,2.0,2.0,x86,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/arch/x86/regs/misc.hh,2.0,2.0,x86,arch,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/cpu/reg_class.cc,0.0,10.0,,cpu,src
cc4380b0d67972562911b3d76b3f4555a7ac1e68,src/cpu/reg_class.hh,16.0,6.0,,cpu,src
bad3e14bd7e870601084a6323fd9fc806537d829,src/arch/arm/insts/misc64.cc,18.0,10.0,arm,arch,src
1290d15973817c4eddb9a834035273c95bd80f78,src/arch/arm/tlb.cc,12.0,9.0,arm,arch,src
174adc29937820ac60325340673571896eb8c79e,src/arch/arm/tlb.cc,3.0,304.0,arm,arch,src
174adc29937820ac60325340673571896eb8c79e,src/arch/arm/tlb.hh,4.0,53.0,arm,arch,src
174adc29937820ac60325340673571896eb8c79e,src/arch/arm/tlbi_op.cc,112.0,1.0,arm,arch,src
174adc29937820ac60325340673571896eb8c79e,src/arch/arm/tlbi_op.hh,35.0,1.0,arm,arch,src
71e3ff0b7c18b5a7c2fe24487740c5f3ec588629,configs/example/arm/devices.py,3.0,2.0,,configs,configs
f698ca9c27b4627c47ddfd63a9b30409a87d5061,tests/gem5/configs/simple_binary_run.py,14.0,2.0,,tests,tests
f698ca9c27b4627c47ddfd63a9b30409a87d5061,tests/gem5/hello_se/test_hello_se.py,41.0,5.0,,tests,tests
81e07670b9ec443309931c8d5b2616d9a6af6768,src/cpu/checker/cpu.hh,2.0,2.0,,cpu,src
81e07670b9ec443309931c8d5b2616d9a6af6768,src/cpu/checker/cpu_impl.hh,22.0,53.0,,cpu,src
81e07670b9ec443309931c8d5b2616d9a6af6768,src/cpu/inst_res.hh,91.0,98.0,,cpu,src
81e07670b9ec443309931c8d5b2616d9a6af6768,src/cpu/o3/dyn_inst.hh,4.0,4.0,,cpu/o3,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/arch/arm/insts/tme64ruby.cc,2.0,2.0,arm,arch,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/arch/arm/isa/operands.isa,7.0,7.0,arm,arch,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/arch/isa_parser/operand_types.py,4.0,4.0,isa_parser,arch,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/arch/mips/isa/formats/fp.isa,2.0,2.0,mips,arch,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/arch/power/isa/includes.isa,1.0,0.0,power,arch,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/arch/sparc/isa/includes.isa,1.0,0.0,sparc,arch,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/cpu/exetrace.cc,5.0,12.0,,cpu,src
e425bcabd29caabf37efa2148653a329e2c00a63,src/sim/insttracer.hh,33.0,38.0,,sim,src
e0d74f4b664a6c5d873c98c937f2360e45a771cd,.gitignore,1.0,0.0,,.gitignore,.gitignore
1cfaa8da83006968d854bc06e6e00521b39b4970,src/arch/arm/isa/insts/data64.isa,0.0,6.0,arm,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/Benchmarks.py,109.0,62.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/CacheConfig.py,60.0,36.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/Caches.py,9.0,3.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/CpuConfig.py,13.0,8.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/FSConfig.py,308.0,228.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/FileSystemConfig.py,135.0,98.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/GPUTLBConfig.py,144.0,74.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/GPUTLBOptions.py,58.0,30.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/HMC.py,329.0,148.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/MemConfig.py,54.0,33.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/ObjectList.py,46.0,28.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/Options.py,636.0,287.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/SimpleOpts.py,3.0,1.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/Simulation.py,161.0,96.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/SysPaths.py,17.0,10.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/__init__.py,0.0,1.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/cores/arm/HPI.py,882.0,524.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/cores/arm/O3_ARM_v7a.py,64.0,43.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/cores/arm/__init__.py,1.0,3.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/cores/arm/ex5_LITTLE.py,66.0,44.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/cores/arm/ex5_big.py,60.0,41.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/common/cpu2000.py,610.0,324.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/dram/lat_mem_rd.py,53.0,32.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/dram/low_power_sweep.py,110.0,58.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/dram/sweep.py,86.0,42.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/apu_se.py,523.0,313.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/baremetal.py,132.0,82.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/devices.py,100.0,56.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/dist_bigLITTLE.py,98.0,55.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/fs_bigLITTLE.py,251.0,124.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/fs_power.py,25.0,16.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/ruby_fs.py,104.0,56.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/starter_fs.py,91.0,61.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/starter_se.py,57.0,39.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/arm/workloads.py,9.0,3.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/etrace_replay.py,26.0,19.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/fs.py,148.0,91.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/garnet_synth_traffic.py,101.0,60.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/arm-hello.py,1.0,2.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/arm-ubuntu-boot-exit.py,16.0,32.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/checkpoints/riscv-hello-restore-checkpoint.py,7.0,6.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/checkpoints/riscv-hello-save-checkpoint.py,6.0,6.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/riscv-fs.py,6.0,7.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/riscv-ubuntu-run.py,9.0,21.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/x86-gapbs-benchmarks.py,36.0,23.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/x86-npb-benchmarks.py,50.0,47.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/x86-parsec-benchmarks.py,56.0,45.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/x86-spec-cpu2006-benchmarks.py,72.0,52.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/x86-spec-cpu2017-benchmarks.py,90.0,63.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gem5_library/x86-ubuntu-run-with-kvm.py,8.0,7.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/DisjointNetwork.py,10.0,11.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/Disjoint_VIPER.py,43.0,36.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/amd/AmdGPUOptions.py,210.0,86.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/hip_cookbook.py,37.0,27.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/hip_rodinia.py,43.0,33.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/hip_samples.py,35.0,25.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/runfs.py,96.0,48.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/system/amdgpu.py,81.0,59.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/system/system.py,61.0,41.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/gpufs/vega10_kvm.py,22.0,16.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/hmc_hello.py,7.0,6.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/hmctest.py,52.0,27.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/hsaTopology.py,316.0,276.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/lupv/run_lupv.py,1.0,2.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/memcheck.py,193.0,152.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/memtest.py,261.0,194.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/noc_config/2x4.py,8.0,0.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/read_config.py,161.0,100.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/riscv/fs_linux.py,64.0,46.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/ruby_direct_test.py,50.0,32.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/ruby_gpu_random_test.py,139.0,95.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/ruby_mem_test.py,76.0,50.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/ruby_random_test.py,46.0,32.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/sc_main.py,1.0,1.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/se.py,48.0,36.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/sst/arm_fs.py,30.0,19.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/example/sst/riscv_fs.py,31.0,21.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part1/caches.py,17.0,9.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part1/simple.py,11.0,9.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part1/two_level.py,13.0,11.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part2/hello_goodbye.py,5.0,4.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part2/run_simple.py,3.0,2.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part2/simple_cache.py,10.0,8.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part2/simple_memobj.py,9.0,7.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part3/msi_caches.py,45.0,36.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part3/ruby_caches_MI_example.py,46.0,36.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part3/ruby_test.py,12.0,11.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part3/simple_ruby.py,17.0,11.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/learning_gem5/part3/test_caches.py,17.0,13.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/network/Network.py,152.0,78.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/nvm/sweep.py,75.0,40.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/nvm/sweep_hybrid.py,124.0,64.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/AMD_Base_Constructor.py,14.0,6.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/CHI.py,59.0,41.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/CHI_config.py,192.0,140.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/CntrlBase.py,5.0,1.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/GPU_VIPER.py,350.0,234.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/Garnet_standalone.py,18.0,15.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MESI_Three_Level.py,189.0,124.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MESI_Three_Level_HTM.py,191.0,125.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MESI_Two_Level.py,79.0,57.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MI_example.py,54.0,39.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MOESI_AMD_Base.py,124.0,77.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MOESI_CMP_directory.py,89.0,63.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MOESI_CMP_token.py,108.0,77.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/MOESI_hammer.py,122.0,83.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/ruby/Ruby.py,97.0,47.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/splash2/cluster.py,122.0,91.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/splash2/run.py,136.0,103.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/BaseTopology.py,3.0,0.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/Cluster.py,23.0,11.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/Crossbar.py,33.0,16.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/CrossbarGarnet.py,6.0,3.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/CustomMesh.py,181.0,119.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/MeshDirCorners_XY.py,123.0,77.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/Mesh_XY.py,80.0,52.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/Mesh_westfirst.py,69.0,42.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,configs/topologies/Pt2Pt.py,26.0,13.0,,configs,configs
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/amdgpu/common/X86GPUTLB.py,25.0,18.0,amdgpu,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/amdgpu/vega/VegaGPUTLB.py,17.0,13.0,amdgpu,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/arm/ArmCPU.py,13.0,4.0,arm,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/arm/ArmDecoder.py,6.0,4.0,arm,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/arm/ArmFsWorkload.py,38.0,27.0,arm,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/arm/ArmISA.py,54.0,34.0,arm,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/arm/ArmInterrupts.py,3.0,2.0,arm,arch,src
787204c92d876dd81357b75aede52d8ef5e053d3,src/arch/arm/ArmMMU.py,32.0,24.0,arm,arch,src
